team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t11,"Notes: P3 Due date: May 2nd 1. Regular meeting times discussion : Fridays @5pm P2 2. Review P2 feedback - Worker post path is incorrect - that could cause everything else to fail P3 3. Dataservice for all endpoints [REDACTED_NAME]: assign, unassign, start [REDACTED_NAME]: project [REDACTED_NAME]: qualification [REDACTED_NAME]: both worker get endpoints [REDACTED_NAME]: finish, worker POST 4. Running client 2 terminals: Server: mvn exec:exec Client: npm install, npm run build, npm start. at localhost:3000 5. Files P3_UseCases.[REDACTED_NAME] - 2 column Actor-Action vs System Response table: What steps an actor takes and what is the system response - Have ready for next meeting P3_TestCases.[REDACTED_NAME] - We are manually testing our front end - Describe how you test each use case and document the test scenarios that you created 6. Demo Need to agree upon a demo date once released. Next meeting: 1. Have P2 worker path updated 2. Dataservice file complete with all endpoints 3. Have P3 files created 4. UseCase table complete for our endpoints in wiki",1712959339234,2024-04-12 22:25:02+00:00,Sprint 3,g050,t11_s02,notes p due date may nd regular meeting times discussion fridays pm p review p feedback worker post path is incorrect that could cause everything else to fail p dataservice for all endpoints <name> assign unassign start <name> project <name> qualification <name> both worker get endpoints <name> finish worker post running client terminals server mvn exec exec client npm install npm run build npm start at localhost files p _usecases <name> column actor action vs system response table what steps an actor takes and what is the system response have ready for next meeting p _testcases <name> we are manually testing our front end describe how you test each use case and document the test scenarios that you created demo need to agree upon a demo date once released next meeting have p worker path updated dataservice file complete with all endpoints have p files created usecase table complete for our endpoints in wiki,"{'REVIEW': 1, 'TESTING': 2}","{'OPENED': 2, 'UPDATED': 1}","{'TESTING', 'REVIEW'}","{'OPENED', 'UPDATED'}","{'TESTING', 'REVIEW'}",{'TESTING': np.float64(0.844271266590382)},DEV,3.0,REVIEW,1
t11,"Dataservice for all endpoints [REDACTED_NAME]: assign, unassign, start [REDACTED_NAME]: project [REDACTED_NAME]: qualification [REDACTED_NAME]: both worker get endpoints [REDACTED_NAME]: finish, worker POST",1712959230924,2024-04-12 22:13:33+00:00,Sprint 3,g050,t11_s02,dataservice for all endpoints <name> assign unassign start <name> project <name> qualification <name> both worker get endpoints <name> finish worker post,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t11,I'll be on in just a second! So sorry guys!,1712959674488,2024-04-12 22:07:54+00:00,Sprint 3,g068,t11_s04,i ll be on in just a second so sorry guys,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t11,Hi [REDACTED_NAME]! Welcome to the team (:,1712777873249,2024-04-10 21:14:12+00:00,Sprint 3,g068,t11_s04,hi <name> welcome to the team,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,"Sounds good, we can work out a new default meeting time during this week's meeting if needed for future meetings. We try to have meetings weekly and have been having them on Fridays so far.",1712777873249,2024-04-10 21:07:58+00:00,Sprint 3,g050,t11_s02,sounds good we can work out a new default meeting time during this week s meeting if needed for future meetings we try to have meetings weekly and have been having them on fridays so far,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,I usually have work at 4:00 but I can meet on friday,1712777873249,2024-04-10 21:00:49+00:00,Sprint 3,g069,t11_s05,i usually have work at but i can meet on friday,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,Welcome to the team! Glad to have you.,1712777873249,2024-04-10 20:45:19+00:00,Sprint 3,g054,t11_s03,welcome to the team glad to have you,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,[REDACTED_NAME] We just finished agreeing on a time for having our introductory P3 meeting before you were added. Does this Friday at 4:00pm work for you?,1712777873249,2024-04-10 20:44:25+00:00,Sprint 3,g050,t11_s02,<name> we just finished agreeing on a time for having our introductory p meeting before you were added does this friday at pm work for you,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,Welcome [REDACTED_NAME]! Happy to have you!!,1712777873249,2024-04-10 20:38:14+00:00,Sprint 3,g049,t11_s01,welcome <name> happy to have you,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,"Welcome, [REDACTED_NAME]!",1712777873249,2024-04-10 19:48:48+00:00,Sprint 3,g050,t11_s02,welcome <name>,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,Hi everyone,1712777873249,2024-04-10 19:39:28+00:00,Sprint 3,g069,t11_s05,hi everyone,{},{},set(),set(),set(),{},NON_DEV,0.0,,8
t11,I won't be able to attend a meeting at our normal time on Friday. Are we hoping to meet this week? I could do any time after 3:30 on Friday if we still want to do it then.,1712769675656,2024-04-10 17:21:15+00:00,Sprint 3,g049,t11_s01,i won t be able to attend a meeting at our normal time on friday are we hoping to meet this week i could do any time after on friday if we still want to do it then,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,Sounds good to me,1712769675656,2024-04-10 19:22:51+00:00,Sprint 3,g054,t11_s03,sounds good to me,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,How about we have it at 4pm then?,1712769675656,2024-04-10 18:50:27+00:00,Sprint 3,g050,t11_s02,how about we have it at pm then,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,I would only prefer the window 3:30-5:30ish but if necessary I can do later.,1712769675656,2024-04-10 18:48:53+00:00,Sprint 3,g068,t11_s04,i would only prefer the window ish but if necessary i can do later,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,Works for me. I’ll put it in my calendar !,1712769675656,2024-04-10 18:47:56+00:00,Sprint 3,g068,t11_s04,works for me i ll put it in my calendar,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,I'm available all Friday so anytime that works for everyone sounds good to me,1712769675656,2024-04-10 18:33:39+00:00,Sprint 3,g054,t11_s03,i m available all friday so anytime that works for everyone sounds good to me,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,Changing our meeting time this week would be fine with me. [REDACTED_NAME] [REDACTED_NAME] does this schedule shift work for you as well? What time in this window would be best for everyone?,1712769675656,2024-04-10 18:32:45+00:00,Sprint 3,g050,t11_s02,changing our meeting time this week would be fine with me <name> <name> does this schedule shift work for you as well what time in this window would be best for everyone,{},{},set(),set(),set(),{},NON_DEV,0.0,,7
t11,Reminder that P2 Evaluation is due tonight. [REDACTED_NAME] [REDACTED_NAME] [REDACTED_NAME],1712288173745,2024-04-05 03:36:13+00:00,Sprint 3,g050,t11_s02,reminder that p evaluation is due tonight <name> <name> <name>,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t11,Hey everyone - Just an update the final endpoint for Project is up in a PR with some tests. I also updated the p2_reflection and will be updating the P2_mutation page tomorrow morning. I may add some more Project tests to see if I can get a higher line coverage and mutation coverage and if I do ill update the chat so we can get that in before the sprint is done !,1712212391823,2024-04-04 06:33:11+00:00,Sprint 2,g068,t11_s04,hey everyone just an update the final endpoint for project is up in a pull_request with some tests i also updated the p _reflection and will be updating the p _mutation page tomorrow morning i may add some more project tests to see if i can get a higher line coverage and mutation coverage and if i do ill update the chat so we can get that in before the sprint is done,{'PULL_REQUEST': 1},{'UPDATED': 1},{'PULL_REQUEST'},{'UPDATED'},{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.7465328362754483)},DEV,7.0,PULL_REQUEST,18
t11,everything looks good!,1712212391823,2024-04-05 02:47:16+00:00,Sprint 3,g049,t11_s01,everything looks good,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,I'll look at them in about an hour!,1712212391823,2024-04-05 01:38:57+00:00,Sprint 3,g049,t11_s01,i ll look at them in about an hour,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,Everything looks good to me. I don't have much time atm to add anything else. I think we did pretty good for this sprint,1712212391823,2024-04-05 01:28:32+00:00,Sprint 3,g054,t11_s03,everything looks good to me i don t have much time atm to add anything else i think we did pretty good for this sprint,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,Sorry had a busy day just getting time now. Ill take a look at them shortly,1712212391823,2024-04-05 00:14:58+00:00,Sprint 3,g054,t11_s03,sorry had a busy day just getting time now ill take a look at them shortly,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,[REDACTED_NAME] [REDACTED_NAME] Have you had a chance to look over the files in the wiki for this sprint?,1712212391823,2024-04-04 23:59:19+00:00,Sprint 2,g050,t11_s02,<name> <name> have you had a chance to look over the files in the wiki for this sprint,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,"I might work more at night time. I'm feeling pretty unwell atm :/ but, yeah, maris right, thanks for your hard work everyone!!! You guys did a great job.",1712212391823,2024-04-04 22:52:24+00:00,Sprint 2,g049,t11_s01,i might work more at night time i m feeling pretty unwell atm but yeah maris right thanks for your hard work everyone you guys did a great job,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,Doesn't look like I'll be able to work on more coverage - things escalated and I need to leave to go to my hometown after the class I'm in. So sorry about that. Thank you all for a great Sprint especially since I know we were all super busy this time!,1712212391823,2024-04-04 20:07:08+00:00,Sprint 2,g068,t11_s04,doesn t look like i ll be able to work on more coverage things escalated and i need to leave to go to my hometown after the class i m in so sorry about that thank you all for a great sprint especially since i know we were all super busy this time,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,Okay I'll let you know if I'm able to get this done !,1712212391823,2024-04-04 18:48:48+00:00,Sprint 2,g068,t11_s04,okay i ll let you know if i m able to get this done,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,"Sounds good, thanks for letting us know. After running the PIT command you need to go into target/pit-reports/index.html. For line/branch coverage I have been using jacoco: target/site/jacoco/index.html. I right click these files and open them with the Live Server extension and the reports appear in a new tab in my browser",1712212391823,2024-04-04 18:48:05+00:00,Sprint 2,g050,t11_s02,sounds good thanks for letting us know after running the pit command you need to go into target pit reports index html for line branch coverage i have been using jacoco target site jacoco index html i right click these files and open them with the live server extension and the reports appear in a new tab in my browser,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,"If I'm able to figure out how to find the coverage stuff, then I can probably get it done during my classes today - but otherwise I wont be able to work on anything after around 4:45",1712212391823,2024-04-04 18:45:12+00:00,Sprint 2,g068,t11_s04,if i m able to figure out how to find the coverage stuff then i can probably get it done during my classes today but otherwise i wont be able to work on anything after around,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
t11,"I was planning on it, but something in my family came up and I will have to drive to them later today after my classes. I tried running the command you sent earlier in server directory, but it didn't give me any info on coverage (at least that I could find).. Do you know what parts of Project need coverage/where I can find what lines are not covered? Have you been using your IDE for coverage? Mine used to give the option to run with coverage but it seems to have vanished",1712212391823,2024-04-04 18:44:31+00:00,Sprint 2,g068,t11_s04,i was planning on it but something in my family came up and i will have to drive to them later today after my classes i tried running the command you sent earlier in server directory but it didn t give me any info on coverage at least that i could find do you know what parts of project need coverage where i can find what lines are not covered have you been using your ide for coverage mine used to give the option to run with coverage but it seems to have vanished,{},{},set(),set(),set(),{},DEV,7.0,PULL_REQUEST,18
